,Income,Kidhome,Teenhome,WineRank,FruitsRank,MeatRank,FishRank,SweetRank,GoldRank,NumDealsPurchases,WebRank,CatalogRank,StoreRank,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,cluster
539,54880.0,1,0,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,0,35,0
540,79908.0,0,0,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,0,31,0
541,15315.0,0,0,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,43,4
542,87771.0,0,1,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,54,0
543,33039.0,1,0,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,35,4
544,81741.0,0,0,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,0,33,0
545,71499.0,0,1,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0,42,3
546,62466.0,0,1,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,44,0
547,48799.0,0,1,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,50,1
548,52157.0,0,1,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,0,64,1
549,66565.0,0,1,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0,50,3
550,29298.0,1,1,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0,62,1
551,47691.0,0,1,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,34,1
552,38200.0,1,1,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,42,1
553,44989.0,0,1,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,38,3
554,38443.0,1,1,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,0,46,1
555,38593.0,1,0,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,0,35,4
556,64413.0,0,1,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,0,43,1
557,36959.0,1,0,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,0,32,4
558,61996.0,0,1,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,1,36,3
559,51287.0,1,1,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0,46,1
560,13260.0,1,1,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,0,43,1
561,47472.0,1,1,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,0,47,1
562,54603.0,1,1,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0,57,1
563,45207.0,1,1,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0,38,1
564,40689.0,0,1,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0,62,3
565,47821.0,1,1,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,46,1
566,27450.0,0,0,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,62,1
567,39453.0,1,0,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,31,4
568,26850.0,1,1,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,43,1
569,79800.0,0,0,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,1,57,0
570,61794.0,0,1,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,0,52,3
571,53863.0,0,1,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,0,59,3
572,24221.0,0,0,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0,54,1
573,39684.0,1,0,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,1,28,2
574,92163.0,0,0,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,1,37,0
575,69882.0,0,0,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,0,48,0
576,33178.0,1,0,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0,37,4
577,59973.0,0,0,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,0,41,0
578,17459.0,1,0,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,1,38,4
579,23910.0,1,0,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,43,4
580,42169.0,1,1,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,0,44,1
581,26224.0,1,0,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,0,35,4
582,31089.0,1,0,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,31,4
583,30081.0,0,1,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,0,52,1
584,62807.0,0,1,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,52,3
585,72906.0,0,0,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,58,0
586,61467.0,0,1,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0,64,3
587,49618.0,1,1,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,47,1
588,21888.0,1,0,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,1,26,4
589,42429.0,0,1,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,41,1
590,26150.0,1,1,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,57,1
591,30801.0,0,1,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0,37,1
592,81168.0,0,0,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,49,0
593,26877.0,0,0,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0,44,4
594,45006.0,0,0,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,69,1
595,18978.0,1,0,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0,39,4
596,22574.0,1,1,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,46,1
597,48240.0,0,0,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,1,43,0
598,45837.0,1,1,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,39,1
599,35791.0,1,1,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,48,1
600,54162.0,1,1,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,35,1
601,30522.0,0,1,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,52,1
602,54456.0,0,1,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,52,3
603,31632.0,0,0,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,42,4
604,72298.0,0,0,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,0,65,0
605,36975.0,1,0,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0,35,4
606,72635.0,0,0,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,58,0
607,13624.0,1,0,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0,37,4
608,84196.0,0,1,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,38,0
609,70971.0,0,1,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,1,52,3
610,34487.0,1,1,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,0,35,1
611,28769.0,1,0,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,35,4
612,69084.0,1,0,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,43,3
613,65488.0,0,0,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,0,56,0
614,62466.0,0,1,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,44,0
615,32218.0,0,0,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,1,54,4
616,83917.0,0,0,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,1,40,0
617,46102.0,1,1,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,52,1
618,84574.0,0,0,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,0,61,0
619,56181.0,0,1,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0,51,3
620,63120.0,0,1,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,1,62,3
621,73691.0,0,1,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,42,3
622,63381.0,0,1,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,52,3
623,76140.0,0,0,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,66,0
624,62859.0,0,1,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,53,3
625,45906.0,0,1,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,0,49,3
626,77632.0,0,0,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,1,66,0
627,46463.0,1,1,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,42,1
628,105471.0,0,0,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,1,43,0
629,55282.0,1,0,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,43,4
630,78710.0,0,1,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,0,37,3
631,66886.0,0,1,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,55,3
632,98777.0,0,0,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,54,0
633,29103.0,1,0,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,27,4
634,67445.0,0,1,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,38,3
635,50616.0,0,1,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,0,64,1
636,49431.0,0,1,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,57,1
637,61278.0,0,1,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,61,1
638,26490.0,0,0,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,54,1
639,73059.0,0,1,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,66,3
640,46734.0,1,1,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,47,1
641,56253.0,0,1,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,49,3
642,19986.0,1,0,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,28,4
643,58330.0,0,1,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,38,0
644,25965.0,0,0,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0,32,4
645,14661.0,0,0,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,57,4
646,18690.0,0,0,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,53,4
647,45068.0,0,1,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0,39,1
648,21063.0,1,0,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,26,4
649,29187.0,1,0,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,0,45,4
650,54690.0,1,1,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,42,1
651,59304.0,0,1,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,49,3
652,59247.0,0,1,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,51,3
653,66731.0,0,1,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,42,0
654,77353.0,0,1,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,33,3
655,52614.0,0,1,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,37,3
656,26751.0,1,0,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,40,4
657,81300.0,0,1,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,1,49,3
658,70337.0,0,0,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,35,0
659,36145.0,1,0,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,1,28,4
660,65295.0,0,0,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,33,0
661,68118.0,0,1,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,50,3
662,68743.0,0,0,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,45,0
663,41039.0,0,0,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,31,4
664,38946.0,0,1,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,58,1
665,65777.0,0,0,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,46,0
666,66476.0,0,1,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,37,3
667,86857.0,0,0,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,40,0
668,77845.0,0,0,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,25,0
669,69476.0,0,0,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,44,0
670,50611.0,0,1,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1,52,3
671,61209.0,0,0,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,43,0
672,42315.0,0,1,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,55,1
673,13084.0,0,0,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,61,1
674,47570.0,1,1,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,64,1
675,61923.0,0,1,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,52,1
676,34824.0,0,0,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,19,4
677,26518.0,1,1,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,64,1
678,45938.0,0,0,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,52,3
679,78468.0,0,0,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,54,0
680,78901.0,0,1,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,40,3
681,71427.0,1,0,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,36,0
682,71022.0,0,1,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,36,3
683,90247.0,0,0,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,26,0
684,41335.0,1,0,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,45,4
685,71952.0,1,0,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,27,0
686,35682.0,1,0,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,44,4
687,43185.0,0,1,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,62,3
688,66375.0,0,1,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,65,3
689,35178.0,1,0,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,42,4
690,25252.0,1,0,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,27,4
691,55250.0,0,1,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,47,3
692,33249.0,1,0,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,38,4
693,58398.0,0,0,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,60,3
694,50272.0,1,0,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,31,4
695,76618.0,0,0,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,37,0
696,87305.0,0,0,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,52,0
697,25851.0,1,0,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,35,4
698,58710.0,0,1,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,43,3
699,45160.0,1,1,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,56,1
700,74806.0,0,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,47,3
701,59111.0,0,0,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,59,3
702,18988.0,1,0,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,30,4
703,72190.0,0,0,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,48,0
704,7500.0,1,0,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,36,4
705,44794.0,0,1,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,48,1
706,80395.0,0,0,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,58,0
707,75012.0,0,0,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,38,0
708,56962.0,1,1,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,48,3
709,89891.0,0,0,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,22,0
710,35946.0,1,1,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,64,1
711,53593.0,1,1,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,59,3
712,66373.0,1,1,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,35,3
713,45072.0,1,1,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,65,1
714,89694.0,1,1,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,40,3
715,72025.0,0,0,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,65,0
716,67432.0,0,1,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,40,0
717,70545.0,0,1,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,62,1
718,17487.0,1,0,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,24,4
719,62882.0,0,1,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,43,0
720,64108.0,0,1,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,60,3
721,34941.0,1,1,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,57,1
722,48767.0,1,1,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,64,1
723,38702.0,1,0,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,35,4
724,82224.0,0,0,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,50,0
725,83844.0,0,0,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,61,0
726,17003.0,1,0,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,38,4
727,71163.0,0,0,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,19,0
728,33697.0,1,0,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,43,4
729,63564.0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,60,0
730,83443.0,0,0,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,41,0
731,51518.0,0,1,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,55,3
732,58330.0,0,1,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,38,0
733,80952.0,0,0,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,44,0
734,75507.0,0,0,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,35,0
735,63855.0,0,0,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,35,0
736,62220.0,0,1,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,40,3
737,58512.0,0,1,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,49,3
738,40662.0,1,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,34,4
739,38829.0,0,1,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,55,1
740,35523.0,1,0,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,32,4
741,79146.0,1,1,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,47,3
742,78285.0,0,0,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,25,0
743,31626.0,1,0,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,35,4
744,75127.0,0,0,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,62,0
745,48726.0,0,1,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,58,1
746,74985.0,0,0,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,35,0
747,67430.0,0,0,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,25,0
748,46891.0,0,1,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,48,1
749,62058.0,0,1,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,57,3
750,72063.0,0,1,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,34,3
751,78939.0,0,0,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,62,0
752,42720.0,1,1,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,48,3
753,33622.0,1,1,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,41,1
754,6835.0,0,1,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,55,4
755,41452.0,1,1,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,60,1
756,40760.0,0,1,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,48,1
757,74250.0,0,0,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,56,0
758,51124.0,1,1,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,58,1
759,72258.0,0,1,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,42,0
760,71466.0,0,0,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,40,0
761,36283.0,1,1,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,38,1
762,20587.0,1,0,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,44,4
763,30467.0,1,0,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,42,4
764,31590.0,1,0,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,41,4
765,20425.0,1,0,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,26,4
766,17144.0,1,1,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,54,1
767,42564.0,0,1,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,45,3
768,43783.0,1,0,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,36,3
769,40780.0,0,1,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,36,3
770,62847.0,0,0,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,68,0
771,82017.0,0,0,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,55,0
772,16813.0,0,0,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,63,1
773,51267.0,1,1,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,35,1
774,46524.0,0,1,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,52,1
775,45183.0,0,0,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,51,1
776,70421.0,0,1,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,60,3
777,60161.0,0,1,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,47,3
778,73926.0,0,0,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,40,0
779,19329.0,1,0,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,45,4
780,61872.0,0,1,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,43,3
781,46984.0,1,1,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,57,1
782,34838.0,1,1,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,62,1
783,82716.0,0,0,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,69,0
784,48192.0,0,0,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,55,0
785,49681.0,0,1,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,37,3
786,56850.0,0,1,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,43,1
787,55267.0,0,1,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,56,3
788,59666.0,1,1,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,41,3
789,72504.0,0,1,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,41,0
790,26872.0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,32,4
791,21359.0,1,0,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,41,4
792,73170.0,0,0,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,39,0
793,52750.0,0,1,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,58,3
794,91820.0,0,0,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,27,0
795,65968.0,0,1,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,44,3
796,30772.0,1,1,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,38,1
797,22507.0,0,0,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,58,3
798,65685.0,0,1,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,42,3
799,25804.0,1,0,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,35,4
800,76412.0,0,0,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,33,0
801,22063.0,1,0,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,41,4
802,57091.0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,53,3
803,22419.0,0,0,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,50,4
804,87771.0,0,1,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,54,0
805,78353.0,0,1,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,54,0
806,93404.0,1,1,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,59,3
807,37859.0,1,1,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,51,1
808,80995.0,0,1,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,55,0
809,16529.0,1,0,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,30,4
